Id,Email__c,FinServ__NetWorth__c,FinServ__CreditRating__c,Tier__c,FinServ__LifetimeValue__c,FinServ__LastUsedChannel__c,Ownership,TickerSymbol
001am00002A9jqZAAR,info@williamsllcindustries.com,218752000,Excellent,A,3828160,Web,Private,
001am00002A9jqaAAB,info@coxdavisgroup.com,169528000,Excellent,A,2966740,Mobile,Private,
001am00002A9jqbAAB,info@sanchezenterprises.com,61464000,Excellent,A,1075620,Web,Other,
001am00002A9jqcAAB,info@hoodindustries.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002A9jqdAAB,info@harrisonandsonsenterpris.com,42308000,Excellent,A,740390,Branch,Public,HARR
001am00002A9jqeAAB,info@smithcorp.com,114776000,Excellent,A,2008580,Branch,Private,
001am00002A9jqfAAB,info@mercertaylorcorp.com,160804000,Good,A,2814070,Mobile,Private,
001am00002A9jqgAAB,info@simsindustries.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jqhAAB,info@thompsonindustries.com,124548000,Good,A,2179590,Branch,Private,
001am00002A9jqiAAB,info@maxwellllcgroup.com,123640000,Excellent,A,2163700,Mobile,Private,
001am00002A9jqjAAB,info@montgomeryholdings.com,233328000,Excellent,A,4083240,Call Center,Private,
001am00002A9jqkAAB,info@garciagroup.com,88096000,Good,A,1541680,Mobile,Other,
001am00002A9jqlAAB,info@parkerballindustries.com,270572000,Excellent,A,4735010,Other,Private,
001am00002A9jqmAAB,info@smithholdings.com,115020000,Good,A,2012850,Mobile,Other,
001am00002A9jqnAAB,info@stewartgroupholdings.com,154500000,Excellent,A,2703750,Call Center,Private,
001am00002A9jqoAAB,info@allencalderoncorp.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002A9jqpAAB,info@reesecorp.com,119888000,Excellent,A,2098040,Branch,Private,
001am00002A9jqqAAB,info@myersllcenterprises.com,63380000,Excellent,A,1109150,Call Center,Private,
001am00002A9jqrAAB,info@rosscorp.com,88324000,Excellent,A,1545670,Other,Private,
001am00002A9jqsAAB,info@batesindustries.com,58184000,Excellent,A,1018220,Branch,Private,
001am00002A9jqtAAB,info@boydcorp.com,75872000,Excellent,A,1327760,Mobile,Private,
001am00002A9jquAAB,info@smithllcholdings.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002A9jqvAAB,info@martinezgroup.com,855168000,Excellent,A,14965440,Call Center,Private,
001am00002A9jqwAAB,info@gravesgreenenterprises.com,134244000,Excellent,A,2349270,Mobile,Private,
001am00002A9jqxAAB,info@ellisonltdindustries.com,399908000,Excellent,A,6998390,Branch,Private,
001am00002A9jqyAAB,info@moralesmatthewscorp.com,53828000,Excellent,A,941990,Web,Private,
001am00002A9jqzAAB,info@castilloallencorp.com,50820000,Good,A,889350,Web,Private,
001am00002A9jr0AAB,info@steeleplcholdings.com,296020000,Excellent,A,5180350,Web,Private,
001am00002A9jr1AAB,info@spencercorp.com,53816000,Good,A,941780,Call Center,Private,
001am00002A9jr2AAB,info@martinezwheelerenterpris.com,81236000,Excellent,A,1421630,Call Center,Private,
001am00002A9jr3AAB,info@millerllcgroup.com,272076000,Excellent,A,4761330,Other,Private,
001am00002A9jr4AAB,info@sotogallowayholdings.com,114672000,Excellent,A,2006760,Web,Other,
001am00002A9jr5AAB,info@dayltdenterprises.com,394132000,Excellent,A,6897310,Branch,Private,
001am00002A9jr6AAB,info@beckindustries.com,194788000,Excellent,A,3408790,Call Center,Private,
001am00002A9jr7AAB,info@ramirezllcholdings.com,44656000,Excellent,A,781480,Mobile,Other,
001am00002A9jr8AAB,info@russellplcenterprises.com,212628000,Excellent,A,3720990,Branch,Subsidiary,
001am00002A9jr9AAB,info@callahanwashingtonenterp.com,40872000,Excellent,A,715260,Mobile,Private,
001am00002A9jrAAAR,info@wucamposcorp.com,50824000,Excellent,A,889420,Call Center,Private,
001am00002A9jrBAAR,info@steelegroup.com,219876000,Excellent,A,3847830,Mobile,Other,
001am00002A9jrCAAR,info@taylorgroup.com,306428000,Excellent,A,5362490,Branch,Private,
001am00002A9jrDAAR,info@andersonfisherenterprise.com,253840000,Excellent,A,4442200,Call Center,Subsidiary,
001am00002A9jrEAAR,info@alexanderltdgroup.com,291064000,Excellent,A,5093620,Branch,Private,
001am00002A9jrFAAR,info@doughertygroup.com,75064000,Good,A,1313620,Mobile,Private,
001am00002A9jrGAAR,info@estradaelliottcorp.com,143744000,Good,A,2515520,Branch,Other,
001am00002A9jrHAAR,info@gilbertstanleyholdings.com,70744000,Good,A,1238020,Branch,Private,
001am00002A9jrIAAR,info@fostergroup.com,167160000,Good,A,2925300,Call Center,Private,
001am00002A9jrJAAR,info@woodcorp.com,95628000,Excellent,A,1673490,Call Center,Subsidiary,
001am00002A9jrKAAR,info@millerholdings.com,254664000,Excellent,A,4456620,Call Center,Private,
001am00002A9jrLAAR,info@elliottandsonsindustries.com,142236000,Excellent,A,2489130,Branch,Private,
001am00002A9jrMAAR,info@chasejohnsonenterprises.com,113380000,Excellent,A,1984150,Web,Private,
001am00002A9jrNAAR,info@martinezholdings.com,288852000,Excellent,A,5054910,Other,Private,
001am00002A9jrOAAR,info@harrisenterprises.com,59652000,Excellent,A,1043910,Web,Private,
001am00002A9jrPAAR,info@smithenterprises.com,215024000,Excellent,A,3762920,Web,Private,
001am00002A9jrQAAR,info@leegroup.com,78312000,Excellent,A,1370460,Other,Private,
001am00002A9jrRAAR,info@yanggroupenterprises.com,73944000,Excellent,A,1294020,Mobile,Private,
001am00002A9jrSAAR,info@andersonholdings.com,416312000,Excellent,A,7285460,Other,Private,
001am00002A9jrTAAR,info@gouldleeholdings.com,80204000,Excellent,A,1403570,Branch,Private,
001am00002A9jrUAAR,info@bryantgroupholdings.com,40000000,Good,A,700000,Branch,Other,
001am00002A9jrVAAR,info@rodriguezaustinenterpris.com,50888000,Excellent,A,890540,Branch,Other,
001am00002A9jrWAAR,info@fowlerindustries.com,54308000,Excellent,A,950390,Branch,Private,
001am00002A9jrXAAR,info@hunterindustries.com,641940000,Excellent,A,11233950,Branch,Private,
001am00002A9jrYAAR,info@johnsoncorp.com,172304000,Excellent,A,3015320,Other,Private,
001am00002A9jrZAAR,info@pearsoncorp.com,101468000,Excellent,A,1775690,Branch,Private,
001am00002A9jraAAB,info@rioscowangroup.com,164408000,Excellent,A,2877140,Other,Other,
001am00002A9jrbAAB,info@malonecorp.com,248100000,Excellent,A,4341750,Other,Private,
001am00002A9jrcAAB,info@wilsonindustries.com,78800000,Good,A,1379000,Other,Other,
001am00002A9jrdAAB,info@esteswrightindustries.com,115892000,Excellent,A,2028110,Call Center,Private,
001am00002A9jreAAB,info@bergltdgroup.com,55640000,Excellent,A,973700,Other,Private,
001am00002A9jrfAAB,info@smithholdings.com,113020000,Excellent,A,1977850,Mobile,Private,
001am00002A9jrgAAB,info@sullivanenterprises.com,450728000,Excellent,A,7887740,Mobile,Private,
001am00002A9jrhAAB,info@hernandezwebercorp.com,45076000,Excellent,A,788830,Branch,Private,
001am00002A9jriAAB,info@powellnicholsenterprises.com,105992000,Excellent,A,1854860,Other,Private,
001am00002A9jrjAAB,info@mccallcorp.com,55964000,Excellent,A,979370,Other,Public,MCCA
001am00002A9jrkAAB,info@allenkirkholdings.com,52968000,Excellent,A,926940,Call Center,Private,
001am00002A9jrlAAB,info@jacksonindustries.com,528448000,Excellent,A,9247840,Mobile,Other,
001am00002A9jrmAAB,info@johnsonharrisindustries.com,80088000,Excellent,A,1401540,Web,Public,JOHN
001am00002A9jrnAAB,info@stokesgroupenterprises.com,137476000,Excellent,A,2405830,Call Center,Private,
001am00002A9jroAAB,info@bradleygroup.com,189080000,Good,A,3308900,Web,Subsidiary,
001am00002A9jrpAAB,info@rojasortegaenterprises.com,234924000,Excellent,A,4111170,Web,Private,
001am00002A9jrqAAB,info@haleenterprises.com,80188000,Excellent,A,1403290,Mobile,Private,
001am00002A9jrrAAB,info@morrisindustries.com,207692000,Excellent,A,3634610,Other,Private,
001am00002A9jrsAAB,info@schultzenterprises.com,218564000,Excellent,A,3824870,Branch,Private,
001am00002A9jrtAAB,info@costamullinsindustries.com,40000000,Good,A,700000,Other,Private,
001am00002A9jruAAB,info@kennedyltdenterprises.com,53408000,Good,A,934640,Other,Private,
001am00002A9jrvAAB,info@shawcorp.com,161336000,Excellent,A,2823380,Mobile,Private,
001am00002A9jrwAAB,info@brownmeltonenterprises.com,116112000,Excellent,A,2031960,Call Center,Public,BROW
001am00002A9jrxAAB,info@marshallmatthewsindustri.com,107360000,Excellent,A,1878800,Branch,Public,MARS
001am00002A9jryAAB,info@mitchellllcholdings.com,216736000,Excellent,A,3792880,Other,Public,MITC
001am00002A9jrzAAB,info@sweeneyramirezenterprise.com,337660000,Excellent,A,5909050,Branch,Private,
001am00002A9js0AAB,info@martincorp.com,40000000,Excellent,A,700000,Mobile,Other,
001am00002A9js1AAB,info@millerltdholdings.com,81232000,Excellent,A,1421560,Branch,Private,
001am00002A9js2AAB,info@evansenterprises.com,128456000,Excellent,A,2247980,Call Center,Private,
001am00002A9js3AAB,info@murrayandsonsenterprises.com,66788000,Good,A,1168790,Web,Private,
001am00002A9js4AAB,info@johnsongroup.com,40000000,Excellent,A,700000,Call Center,Other,
001am00002A9js5AAB,info@salazarclarkegroup.com,77948000,Excellent,A,1364090,Web,Private,
001am00002A9js6AAB,info@trangroup.com,40000000,Excellent,A,700000,Call Center,Public,TRAN
001am00002A9js7AAB,info@glennholdings.com,41080000,Excellent,A,718900,Web,Private,
001am00002A9js8AAB,info@watkinsrodriguezholdings.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002A9js9AAB,info@huffandsonsgroup.com,61000000,Excellent,A,1067500,Other,Public,HUFF
001am00002A9jsAAAR,info@colemanharringtonholding.com,139692000,Excellent,A,2444610,Mobile,Public,COLE
001am00002A9jsBAAR,info@bradyltdgroup.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jsCAAR,info@dayindustries.com,133808000,Excellent,A,2341640,Web,Private,
001am00002A9jsDAAR,info@kempcastillocorp.com,166372000,Excellent,A,2911510,Branch,Private,
001am00002A9jsEAAR,info@silvaltdcorp.com,103012000,Excellent,A,1802710,Web,Private,
001am00002A9jsFAAR,info@bryantindustries.com,85516000,Excellent,A,1496530,Mobile,Subsidiary,
001am00002A9jsGAAR,info@bruceholdings.com,40000000,Good,A,700000,Other,Private,
001am00002A9jsHAAR,info@gonzalescorp.com,40000000,Excellent,A,700000,Other,Subsidiary,
001am00002A9jsIAAR,info@brownholdings.com,144360000,Excellent,A,2526300,Web,Private,
001am00002A9jsJAAR,info@medinaltdgroup.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jsKAAR,info@lewisjensenenterprises.com,1024864000,Excellent,A,17935120,Call Center,Private,
001am00002A9jsLAAR,info@alexanderenterprises.com,351228000,Good,A,6146490,Mobile,Private,
001am00002A9jsMAAR,info@johnsonenterprises.com,156364000,Excellent,A,2736370,Call Center,Private,
001am00002A9jsNAAR,info@bellpayneenterprises.com,97652000,Excellent,A,1708910,Branch,Subsidiary,
001am00002A9jsOAAR,info@davisandsonsindustries.com,50672000,Excellent,A,886760,Call Center,Subsidiary,
001am00002A9jsPAAR,info@andrewsholdings.com,262792000,Good,A,4598860,Other,Private,
001am00002A9jsQAAR,info@oneillhenrygroup.com,92460000,Excellent,A,1618050,Call Center,Private,
001am00002A9jsRAAR,info@richardsonhamiltonindust.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jsSAAR,info@grossmoralesgroup.com,173784000,Good,A,3041220,Mobile,Other,
001am00002A9jsTAAR,info@ramirezyatesgroup.com,130236000,Excellent,A,2279130,Mobile,Private,
001am00002A9jsUAAR,info@lopezsandersgroup.com,66852000,Good,A,1169910,Call Center,Subsidiary,
001am00002A9jsVAAR,info@herringramseyenterprises.com,181828000,Excellent,A,3181990,Mobile,Private,
001am00002A9jsWAAR,info@rayhillindustries.com,40000000,Excellent,A,700000,Other,Private,
001am00002A9jsXAAR,info@smithandsonsgroup.com,90376000,Excellent,A,1581580,Branch,Private,
001am00002A9jsYAAR,info@fletchercampbellholdings.com,201372000,Excellent,A,3524010,Branch,Other,
001am00002A9jsZAAR,info@nolancorp.com,48004000,Excellent,A,840070,Web,Private,
001am00002A9jsaAAB,info@cohenmyersenterprises.com,61528000,Excellent,A,1076740,Other,Private,
001am00002A9jsbAAB,info@morgancochranenterprises.com,94956000,Excellent,A,1661730,Other,Private,
001am00002A9jscAAB,info@gomezcorp.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jsdAAB,info@milesgroup.com,49976000,Excellent,A,874580,Web,Private,
001am00002A9jseAAB,info@mitchelllewisgroup.com,144912000,Excellent,A,2535960,Mobile,Private,
001am00002A9jsfAAB,info@leellccorp.com,47028000,Excellent,A,822990,Mobile,Private,
001am00002A9jsgAAB,info@walltaylorholdings.com,40000000,Fair,A,700000,Call Center,Private,
001am00002A9jshAAB,info@wongenterprises.com,122064000,Excellent,A,2136120,Branch,Private,
001am00002A9jsiAAB,info@parkgroup.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jsjAAB,info@gordonvillanuevaindustri.com,190652000,Excellent,A,3336410,Branch,Private,
001am00002A9jskAAB,info@kingholdings.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jslAAB,info@lawsonplcgroup.com,227320000,Excellent,A,3978100,Call Center,Private,
001am00002A9jsmAAB,info@wardandsonsenterprises.com,224228000,Excellent,A,3923990,Call Center,Private,
001am00002A9jsnAAB,info@gibsonenterprises.com,40000000,Excellent,A,700000,Branch,Public,GIBS
001am00002A9jsoAAB,info@frostindustries.com,40000000,Good,A,700000,Branch,Private,
001am00002A9jspAAB,info@colemanindustries.com,125572000,Excellent,A,2197510,Other,Private,
001am00002A9jsqAAB,info@morganltdindustries.com,58940000,Excellent,A,1031450,Branch,Private,
001am00002A9jsrAAB,info@hamiltongroup.com,496016000,Excellent,A,8680280,Web,Private,
001am00002A9jssAAB,info@acostagroup.com,40000000,Excellent,A,700000,Mobile,Subsidiary,
001am00002A9jstAAB,info@schmidtplcenterprises.com,40000000,Excellent,A,700000,Call Center,Public,SCHM
001am00002A9jsuAAB,info@spencerandsonsenterprise.com,203140000,Excellent,A,3554950,Other,Private,
001am00002A9jsvAAB,info@sanchezmartinezgroup.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002A9jswAAB,info@colepowersgroup.com,260152000,Excellent,A,4552660,Web,Private,
001am00002A9jsxAAB,info@terryplcenterprises.com,40000000,Excellent,A,700000,Branch,Private,
001am00002A9jsyAAB,info@rodriguezllcgroup.com,498676000,Excellent,A,8726830,Web,Subsidiary,
001am00002A9jszAAB,info@doylegriffithenterprises.com,115096000,Excellent,A,2014180,Call Center,Private,
001am00002A9jt0AAB,info@edwardscorp.com,467052000,Excellent,A,8173410,Branch,Private,
001am00002A9jt1AAB,info@hollandholdings.com,40000000,Excellent,A,700000,Call Center,Private,
001am00002A9jt2AAB,info@craigltdgroup.com,120924000,Excellent,A,2116170,Web,Private,
001am00002A9jt3AAB,info@perryblevinsenterprises.com,102840000,Excellent,A,1799700,Web,Private,
001am00002A9jt4AAB,info@lopezgroup.com,733032000,Excellent,A,12828060,Call Center,Private,
001am00002A9jt5AAB,info@kinggroupholdings.com,125056000,Excellent,A,2188480,Call Center,Public,KING
001am00002A9jt6AAB,info@hallholdings.com,48956000,Excellent,A,856730,Other,Public,HALL
001am00002A9jt7AAB,info@danielgrayholdings.com,149720000,Good,A,2620100,Other,Private,
001am00002A9jt8AAB,info@wrightrileycorp.com,175216000,Excellent,A,3066280,Call Center,Private,
001am00002A9jt9AAB,info@lewisenterprises.com,204500000,Excellent,A,3578750,Branch,Private,
001am00002A9jtAAAR,info@tapiagroup.com,63420000,Good,A,1109850,Mobile,Private,
001am00002A9jtBAAR,info@blairgutierrezgroup.com,298608000,Excellent,A,5225640,Other,Private,
001am00002A9jtCAAR,info@chavezcoleenterprises.com,358624000,Excellent,A,6275920,Web,Private,
001am00002A9jtDAAR,info@mooreltdenterprises.com,74432000,Excellent,A,1302560,Call Center,Private,
001am00002A9jtEAAR,info@maddoxgroup.com,40000000,Good,A,700000,Web,Private,
001am00002A9jtFAAR,info@crawfordplcholdings.com,243356000,Good,A,4258730,Other,Private,
001am00002A9jtGAAR,info@grahamplcgroup.com,40000000,Excellent,A,700000,Branch,Public,GRAH
001am00002A9jtHAAR,info@walkerholdings.com,40000000,Excellent,A,700000,Mobile,Other,
001am00002A9jtIAAR,info@rogersindustries.com,78140000,Good,A,1367450,Other,Private,
001am00002A9jtJAAR,info@boydllcholdings.com,40000000,Excellent,A,700000,Other,Private,
001am00002A9jtKAAR,info@cunninghamtannerindustri.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002A9jtLAAR,info@starkltdcorp.com,251680000,Excellent,A,4404400,Web,Subsidiary,
001am00002A9jtMAAR,info@morganpotterenterprises.com,101372000,Excellent,A,1774010,Web,Private,
001am00002A9jtNAAR,info@grayindustries.com,54116000,Excellent,A,947030,Mobile,Private,
001am00002A9jtOAAR,info@russellholdings.com,85504000,Excellent,A,1496320,Web,Private,
001am00002A9jtPAAR,info@scottweavercorp.com,40000000,Excellent,A,700000,Other,Private,
001am00002A9jtQAAR,info@townsendgroup.com,48224000,Excellent,A,843920,Mobile,Private,
001am00002A9jtRAAR,info@santiagoholdings.com,98472000,Excellent,A,1723260,Mobile,Private,
001am00002A9jtSAAR,info@pierceindustries.com,40000000,Excellent,A,700000,Web,Private,
001am00002A9jtTAAR,info@fletchersanderscorp.com,105928000,Good,A,1853740,Call Center,Private,
001am00002A9jtUAAR,info@combsyounggroup.com,601272000,Excellent,A,10522260,Web,Private,
001am00002A9jtVAAR,info@fergusonandsonsholdings.com,224296000,Excellent,A,3925180,Other,Subsidiary,
001am00002A9jtWAAR,info@hughescorp.com,60008000,Excellent,A,1050140,Call Center,Public,HUGH
001am00002A9jtXAAR,info@haynesenterprises.com,40000000,Excellent,A,700000,Other,Private,
001am00002A9jtYAAR,info@nelsonindustries.com,341368000,Excellent,A,5973940,Other,Subsidiary,
001am00002AAB0OAAX,info@butlerscottholdings.com,63984000,Excellent,A,1119720,Mobile,Other,
001am00002AAB0PAAX,info@davispotterindustries.com,99668000,Good,A,1744190,Mobile,Private,
001am00002AAB0QAAX,info@floresjacksongroup.com,94684000,Excellent,A,1656970,Web,Private,
001am00002AAB0RAAX,info@brownandsonsholdings.com,543556000,Excellent,A,9512230,Branch,Private,
001am00002AAB0SAAX,info@williamsplcenterprises.com,40000000,Excellent,A,700000,Other,Private,
001am00002AAB0TAAX,info@bruceplccorp.com,239296000,Good,A,4187680,Mobile,Private,
001am00002AAB0UAAX,info@martineznicholsholdings.com,2000000000,Excellent,A,35000000,Mobile,Private,
001am00002AAB0VAAX,info@warrenramoscorp.com,165544000,Excellent,A,2897020,Branch,Subsidiary,
001am00002AAB0WAAX,info@davenportwhiteenterprise.com,788436000,Excellent,A,13797630,Other,Private,
001am00002AAB0XAAX,info@lopezdicksonenterprises.com,41724000,Excellent,A,730170,Other,Other,
001am00002AAB0YAAX,info@lewisgroup.com,199240000,Good,A,3486700,Call Center,Private,
001am00002AAB0ZAAX,info@jenningsllcindustries.com,118360000,Excellent,A,2071300,Call Center,Other,
001am00002AAB0aAAH,info@schultzwhitakerenterpris.com,160300000,Excellent,A,2805250,Branch,Private,
001am00002AAB0bAAH,info@stewartjohnsonenterprise.com,102844000,Good,A,1799770,Other,Private,
001am00002AAB0cAAH,info@schneiderllccorp.com,159564000,Good,A,2792370,Branch,Private,
001am00002AAB0dAAH,info@gonzalezpetersoncorp.com,76836000,Excellent,A,1344630,Mobile,Private,
001am00002AAB0eAAH,info@hamptonenterprises.com,40000000,Excellent,A,700000,Web,Private,
001am00002AAB0fAAH,info@garciagroupgroup.com,40000000,Excellent,A,700000,Web,Private,
001am00002AAB0gAAH,info@gonzalezplccorp.com,40000000,Excellent,A,700000,Mobile,Private,
001am00002AAB0hAAH,info@thorntongroupenterprises.com,40000000,Good,A,700000,Call Center,Other,
001am00002AAB0iAAH,info@cardenasholdings.com,283260000,Excellent,A,4957050,Web,Private,
001am00002AAB0jAAH,info@deleonltdcorp.com,59484000,Excellent,A,1040970,Mobile,Private,
001am00002AAB0kAAH,info@merrittenterprises.com,804624000,Good,A,14080920,Web,Private,
001am00002AAB0lAAH,info@moraltdindustries.com,1213748000,Excellent,A,21240590,Branch,Subsidiary,
001am00002AAB0mAAH,info@wagnergroupholdings.com,40000000,Good,A,700000,Call Center,Private,
001am00002AAB0nAAH,info@perryjoyceenterprises.com,98632000,Good,A,1726060,Other,Private,
001am00002AAB0oAAH,info@collinsroachcorp.com,40000000,Excellent,A,700000,Mobile,Private,
